titre,date,extrait
L'ambassadeur du Maroc auprès de la CEDEAO remet ses lettres de créance au président de la Commission,2017-03-02,"Le Président de la Commission Economique des Etats de l'Afrique de l'Ouest (CEDEAO), Marcel Alain De Souza, a reçu, jeudi à Abuja, M. Moha Ou Ali Tagma, qui lui a remis ses lettres de créance en tan"
"Le 12è SIAM, du 18 au 23 avril à Meknès sous le signe ""Agrobusiness et Chaines de valeur Agricoles Durables""",2017-03-02,"La 12ème édition du Salon International de l'Agriculture au Maroc (SIAM) se tiendra du 18 au 23 avril à Meknès sous le thème ""Agrobusiness et Chaines de valeur Agricoles Durables"". Ce salon, qui se"
Les dernières pluies annoncent une bonne campagne agricole,2017-03-01,"Les récentes précipitations ont créé les conditions favorables pour le déroulement de l'actuelle campagne agricole, a affirmé mercredi le ministère de l’Agriculture et de la pêche maritime, appelant"
Le marché automobile marocain: Poursuite du trend haussier en janvier,2017-02-28,"Après une année 2016 marquée par un record historique en termes de ventes, le marché automobile marocain poursuit cette tendance haussière en début 2017, réalisant une croissance à deux chiffres au"
Le 5ème forum international Afrique développement les 16 et 17 mars à Casablanca,2017-02-28,"Le club Afrique développement du groupe Attijari-Wafabank organise, la 5ème édition du forum international Afrique développement les 16 et 17 mars prochains à Casablanca sous le thème « les nouveaux"
Le Salon international de la pharmacie Officine Expo 2017 ouvre ses portes à Marrakech,2017-02-24,"La 14-ème édition du Salon de référence de la pharmacie sud méditerranéenne et africaine ""Officine Expo 2017"", a ouvert ses portes vendredi, au Palais des congrès de Marrakech sous le thème ""continu"
ONP : Le Maroc au premier rang des producteurs de poissons en Afrique,2017-02-16,"© ph:DR Avec ses deux façades maritimes, méditerranéenne et atlantique, un littoral qui s'étend sur 3.500 kilomètres et un espace maritime d’environ 1,2 million de km2 réputé parmi les zones les plu"
Akhannouch : Le Maroc et l'UE œuvreront pour le renforcement de leur partenariat,2017-02-16,"Le Maroc et l'Union européenne (UE) œuvreront pour le renforcement de leur partenariat en vue de ""construire des relations plus fructueuses et plus intenses à l’avenir"", a affirmé, mercredi à Agadir"
Abdou Souleye Diop désigné associé gérant de Mazars Maroc,2017-02-15,"Monsieur Marocafrique Parmi les plus importants cabinets d’audit et de conseil de la place, Mazars Maroc a depuis le lundi 6 février 2017 un nouveau patron en la personne d’Abdou Souleye Diop. L"
"La stratégie nationale «Halieutis 2020», conçue pour le développement du secteur de la prêche maritime",2017-02-15,"La stratégie nationale «Halieutis 2020», conçue pour le développement du secteur de la prêche maritime et la valorisation des produits de la mer, a permis depuis son lancement en 2009, sur hautes in"
"Le taux de remplissage des barrages à 54,6%, le 14 février",2017-02-14,"Les retenues des principaux barrages du Maroc, tous usages confondus, ont atteint plus de 8,31 milliards de m3 à la date du 14 février 2017, enregistrant ainsi un taux de remplissage de 54,6%, selon"
"Mobile : 41,5 millions d'abonnés et 57,6 milliards de minutes sortantes en 2016",2017-02-07,"Le parc mobile global (voix et Data) s'est élevé à 41,5 millions d’abonnés à fin 2016, avec un taux de pénétration de 122,6%, et enregistre une baisse de 3,6% par rapport à 2015, annonce l’Agence Na"
L'UE doit clarifier sa position et mettre un terme aux discordances au sujet de l'accord agricole,2017-02-06,"L’Union Européenne (UE) doit ""clarifier sa position"" et mettre un terme aux ""discordances"" au sujet de l’accord agricole l’unissant avec le Maroc, a souligné lundi le ministre de l'Agriculture et de"
"Nouvelle maladie du blé ""TTTTF"" autour de la Méditerranée",2017-02-04,"Deux nouvelles maladies fongiques du blé, des moisissures virulentes capables d'anéantir des récoltes entières, ont été détectées dans le monde en 2016, menaçant surtout le pourtour méditerranéen et"
"Industries manufacturières : Baisse de 0,1% de l'indice des prix à la production",2017-02-01,"L'indice des prix à la production du secteur des ""Industries manufacturières hors raffinage de pétrole"" a accusé une baisse de 0,1% en décembre 2016 par rapport au mois de novembre, selon le Haut-Co"
La cour des comptes dénonce l’insuffisance des réserves stratégiques du Maroc,2017-01-26,"Des stocks de carburants bas, très bas ! Plus de raffinerie, plus de stocks stratégiques. La faillite de la Samir semble avoir des incidences beaucoup plus inquiétantes sur l’économie marocaine"
Injaz Al Maghrib a été lancée à Marrakech,2017-01-18,"L’opération Injaz Al Maghrib a été lancée à Marrakech, pour sa 3ème Edition. Des étudiants, conseillers bénévoles, professeurs, représentant des associations des parents d'élèves, les partenaires in"
La finance islamique concurrencera-t-elle la finance classique ?,2017-01-17,"C’est officiel. Après plusieurs années d’attente, le Maroc a enfin sa finance islamique. La banque centrale a, en effet, accordé, début janvier 2017, des agréments à cinq nouvelles banques «par"
"Les ""Mâasras"", beaucoup moins polluantes, tournent à plein régime dans la région Fès-Meknès",2017-01-12,"C‘est la saison de la trituration des olives. Les ""Mâasras"" (unités de trituration des olives), qui ont adapté leur processus de production aux nomes de protection de l'environnement, tournent duran"
Port Tanger Med: Croissance de 8.7% du volume des marchandises traitées en 2016,2017-01-12,"Le volume global des marchandises traitées au port Tanger Med a enregistré, en 2016, une croissance de 8,7% par rapport à l'année 2015, annonce, jeudi, l'Autorité portuaire de Tanger Med. Le tonnag"
Le Chili est intéressé par l'expérience du Maroc dans le domaine de l'énergie solaire,2017-01-12,"© ph:MAP Le ministre chilien de l’Energie, Andrés Rebolledo, a affirmé que son pays est intéressé par l’expérience du Maroc dans le domaine de l’énergie solaire et par les projets lancés par le Roya"
Mme Miriem Bensalah-Chaqroun décorée de la Croix de Grand Officier de l'ordre du Mérite civil du Royaume d'Espagne,2017-01-10,"Mme Miriem Bensalah-Chaqroun - ph:MAP La présidente de la Confédération Générale des Entreprises du Maroc (CGEM), Mme Miriem Bensalah-Chaqroun, a été décorée, lundi soir à Rabat, de la Croix de Gran"
Avis favorable à cinq demandes d'agrément pour la création de banques participatives,2017-01-03,"Abdellatif Jouahri, gouverneur de Bank Al Maghrib. Le Comité des établissements de crédit a émis un avis favorable à cinq demandes d'agrément pour la création de banques participatives ainsi qu'à tr"
"Hausse de 12,9% des réserves internationales au 23 décembre 2016",2016-12-31,"Abdellatif Jouahri, gouverneur de Bank Al Maghrib. Les réserves internationales nettes du Maroc se sont élevées à 250,8 milliards de dirhams (MMDH) au 23 décembre 2016, en hausse de 12,9% en glissem"
Nord du Maroc: Le taux de remplissage des barrages dépasse 53% au 30 décembre,2016-12-30,"Les retenues des neuf barrages relevant du ressort territorial de l'Agence du bassin hydraulique du Loukkos ont dépassé 590 millions de m3, au 30 décembre 2016, soit un taux de remplissage de plus d"
"Energies renouvelables: La stratégie marocaine, la plus ambitieuse dans la région MENA",2016-12-24,"La stratégie mise en place par le Maroc en matière des énergies renouvelables est ""la plus ambitieuse"" dans la région du Moyen-Orient et d'Afrique du nord (MENA), a souligné le Middle-East Institute"
Lutte contre la contrebande des carburants sur les frontières Maroco-Algériennes,2016-12-21,Une solution de rechange s’impose Cela peut inspirer les grands metteurs en scène américains pour faire des films à succès où le drame se mélange parfaitement à l’action. Sur les frontières maro
Le Wali de Bank Al Maghrib promet le lancement des banques participatives avant fin 2016,2016-12-21,"Abdellatif Jouahri. Le Wali de Bank Al Maghrib, Abdellatif Jouahri, a promis le lancement au Maroc des banques participatives avant fin 2016. ""Le comité des établissements de crédit a étudié les do"
Decathlon inaugure son premier magasin à Rabat,2016-12-20,"Decathlon, le spécialiste français des vêtements et accessoires de sport, a inauguré, lundi, son premier magasin à Rabat, le 6ème au Maroc. Situé au Parc d'attractivité Marjane à Rabat, le nouveau"
Réalisation du premier Triporteur Frigorifique Solaire Marocain,2016-12-20,"© ph:DR La réalisation du premier Triporteur Frigorifique Solaire Marocain, s'est concrétisé suite un projet de recherche financé par l’Institut de recherche en énergie solaire et énergies nouvelles"
IAM : Nouvelles nominations au Conseil de surveillance et au Comité d'audit,2016-12-14,"Le Conseil de surveillance de Maroc Telecom a procédé à de nouvelles nominations en cooptant M. Saleh Al Abdooli en qualité de membre du Conseil de Surveillance en remplacement de Daniel RITZ, ainsi"
SM le Roi préside à Casablanca une séance de travail consacrée au projet de gazoduc,2016-12-13,"SM le Roi a présidé, mardi au Palais Royal de Casablanca, une séance de travail consacrée au projet de gazoduc, reliant le Nigéria au Maroc à travers plusieurs pays d’Afrique de l’ouest, indique un"
Lancement à Skhirat de la marque Orange au Maroc,2016-12-09,"Le lancement de la marque Orange au Maroc avec le passage de Méditel sous les couleurs de sa maison-mère française a été donné, lors d'une conférence de presse jeudi à Skhirat. Ce rebranding de Médit"
Agadir : Maintien de l’activité touristique à fin octobre 2016 grâce à une bonne saison estivale,2016-12-07,La fréquentation touristique à Agadir à fin octobre 2016 s’est maintenue presque au même niveau que l’an passé à la faveur d’une bonne saison estivale. Selon les statistiques du Conseil régional du t
Pluies: La campagne agricole s'annonce sous de bonnes perspectives,2016-12-05,"Un excédent pluviométrique a été enregistré dans toutes les régions du Royaume par rapport à une année normale à la faveur des dernières précipitations, ce qui présente la campagne agricole actuelle"
Un gazoduc reliant le Nigéria et le Maroc,2016-12-03,"© ph:DR Le Roi Mohammed VI, et le Président du Nigéria, ont présidé, samedi au Palais présidentiel à Abuja, la cérémonie de lancement du projet de réalisation d’un gazoduc régional, appelé à relier l"
"BMCE Bank of Africa dans le palmarès ""Emerging Market 70-Vigeo Eiris""",2016-12-03,"BMCE Bank of Africa figure désormais dans le palmarès Environnemental, social et de gouvernance (ESG) ""Vigeo Eiris Ranking Emerging 70"", a annoncé vendredi le groupe dans un communiqué. Ce palmarès e"
M. Seddiki souligne l'urgence d'élaborer des plans régionaux de promotion de l'emploi,2016-12-02,"Abdeslam Seddiki L'élaboration des plans régionaux de promotion de l'emploi constitue une action urgente à mettre en place, a affirmé, vendredi à Tanger, le ministre de l'Emploi et des affaires socia"
Salwa Idrissi Akhannouch et Ismahane El Ouafi primées à Londres,2016-12-02,"Mme Salwa Idrissi Akhannouch, qui dirige le groupe Aksal, a remporté le prix britannique ""Achievement in Business"", alors que Mme Ismahane El Ouafi, spécialiste dans la recherche agricole, s’est vue"
Ouverture à Casablanca du troisième «African Digital Summit »,2016-12-01,"Les travaux de la troisième édition de l’""African Digital Summit"" (ADS), se sont ouverts, jeudi à Casablanca, avec la participation de marketeurs, de professionnels du digital, d'éditeurs, d'agences"
"8,1 millions de touristes ont visité le Maroc à fin septembre 2016",2016-12-01,"Un total de 8,1 millions de touristes ont visité le Maroc durant les neuf premiers mois de 2016, en légère hausse de 0,3% par rapport à la même période en 2015, selon l'Observatoire du tourisme. Le n"
Qatar Airways se félicite du niveau de partenariat avec Royal Air Maroc,2016-11-30,"Le président-directeur général du Groupe Qatar Airways, Akbar Al Baker s'est félicité, mardi à Casablanca, du niveau de partenariat avec la Royal Air Maroc (RAM). S’exprimant lors d’un point presse"
Le président du Comité économique et social européen se félicite du succès de la COP22,2016-11-29,"Benkirane & Georges Dassis le président du Comité économique et social européen Le président du Comité économique et social européen (CESE), Georges Dassis, s'est félicité, mardi à Rabat, du succès d"
Soudan : Une mission de prospection au profit des professionnels de l'industrie pharmaceutique,2016-11-28,"© ph :DR Le Centre marocain de promotion des exportations (Maroc-Export) organise, du 29 Novembre au 1er Décembre, une mission de rencontres professionnelles (business to business) au profit du secte"
Industrie automobile: Signature de 9 contrats d'investissement pour un montant de 441 MDH,2016-11-24,"Neuf contrats d'investissement dans le secteur de l'industrie automobile ont été conclus, mercredi à Tanger, entre le ministère de l'Industrie, du commerce, de l'investissement et de l'économie numér"
Le Maroc ambitionne de produire 9 tonnes de safran d'ici 2020,2016-11-23,"Le contrat programme relatif à la production du Safran, signé entre la Fédération Interprofessionnelle Marocaine du Safran et le gouvernement, table sur une production de 09 tonnes d’ici 2020, a indi"
Le Groupe BCP accompagne le secteur bancaire malgache en matière bancarisation et d'inclusion financière,2016-11-22,"Le Groupe Banque Centrale Populaire s'investit dans l'accompagnement du secteur bancaire malgache en matière de bancarisation et d'inclusion financière. Dans cet objectif, deux conventions de partena"
La CGEM pour un partenariat exemplaire entre le Maroc et Madagascar,2016-11-21,"La présidente de la Confédération Générale des Entreprises du Maroc (CGEM), Meriem Bensaleh Chaqroun, a plaidé, dimanche à Antananarivo, pour un ""partenariat exemplaire"" de ""prospérité partagée"" entr"
Plus de 200.000 visiteurs attendus au Salon International du Bâtiment,2016-11-21,"La 16ème édition du Salon International du Bâtiment (SIB) attend plus de 200.000 visiteurs et 660 exposants a indiqué, lundi à Rabat, le ministre de l’Habitat et de la Politique de la Ville."
Les ménages marocains pessimistes sur leur capacité future à épargner,2016-11-21,"CREDIT PHOTO : DR Les ménages marocains sont toujours pessimistes quant à leur capacité future à épargner, fait ressortir une enquête du Haut-Commissariat au Plan (HCP). Au troisième trimestre 20"
"Adil Ziady : ""Au Maroc, l'essence est la moins chère de toute la région""",2016-11-21,"Adil Ziady, président du groupement des pétroliers du Maroc Maroc Hebdo: Une polémique a éclaté récemment autour de la hausse des prix des carburants et l’existence d’une entente entre les opérate"
"Ethiopie : L'OCP lance un méga-projet de 3,7 milliards de dollars",2016-11-19,"Le Roi Mohammed VI et le Premier ministre éthiopien ont présidé, samedi à Addis-Abeba, la cérémonie de lancement du projet de réalisation d’une plateforme de production d’engrais en Ethiopie."
Comment garantir la sécurité alimentaire dans le continent,2016-11-16,"Nourrir l’Afrique Le développement durable, c’est aussi la valorisation des ressources pour permettre aux populations de subvenir à leurs besoins. Cela pose, entre autres, cette question: l’Afri"
L'objectif des 100% d'énergies renouvelables est possible,2016-11-16,Le royaume se tourne de plus en plus vers les énergies propres Les énergies renouvelables. Voici l’une des principales clés dont l’humanité dispose pour faire ralentir les changements climatiques
Le Maroc et la Banque Mondiale lancent le premier fonds d'investissement vert dédié au continent africain,2016-11-16,"Le Maroc, à travers le fonds souverain d'investissement Ithmar Capital, et la Banque Mondiale ont signé, mercredi à Marrakech, un mémorandum d’entente pour le lancement de la première plateforme d’in"
Signature d’un accord de financement du Noor 4 Ouarzazate entre MASEN et KFW,2016-11-16,"Un accord destiné au financement de la quatrième phase de la centrale solaire Noor d'Ouarzazate, pour un montant de 60 millions d’euros, a été signé, mardi à Marrakech, entre l’Agence marocaine pour"
"Le plan Maroc vert, un exemple à suivre",2016-11-14,"Au service du développement d’une agriculture durable Vaste plan de restructuration de l’agriculture, le Plan Maroc Vert (PMV), adopté depuis 2008, est une stratégie qui repose sur une approche"
"La signature de lettres d'intérêt à Marrakech, une première concrétisation de l'Alliance mondiale pour le bâtiment durable",2016-11-11,"La signature jeudi à Marrakech de lettres de manifestation d’intérêt par le Maroc et le Sénégal concernant le programme de coopération franco-allemand d'efficacité énergétique du bâtiment, est une pr"
M. Elalamy appelle les pays africains à investir dans le digital pour promouvoir leur destination touristique,2016-11-11,"Le ministre de l'Industrie, du commerce, de l'investissement et de l'économie numérique, Moulay Hafid Elalamy, a appelé, jeudi à Marrakech, les pays africains à investir dans le digital pour promouvo"
SNTL: Lancement d'un nouveau véhicule pick up 100% électrique nommé ASLAN,2016-11-10,"La Société nationale du transport et de la logistique (SNTL) a dévoilé, lors de la COP 22, son nouveau véhicule pick up 100% électrique nommé ASLAN, produit du centre de technologie & innovation « Ta"
La Banque mondiale entend lever 16 milliards de dollars d'ici 2018 pour l'énergie solaire et l'hydroélectricité en Afrique,2016-11-09,"Le Groupe de la Banque mondiale entend lever 16 milliards de dollars d’ici 2018 pour l’énergie solaire, l’hydroélectricité et les projets d’énergie géothermique sur le continent africain, a indiqué C"
COP22: Lancement de l'Agenda global de l’action pour élever la voix des acteurs non étatiques au rang des négociateurs,2016-11-08,"Les grandes lignes de l’Agenda global de l’action, qui a pour objectif de rapprocher le monde des négociateurs climatiques vers ceux qui vont mettre concrètement en œuvre la transformation de l’écono"
Renault Maroc : Tanger s'érige en capitale de l'automobile au Maroc et en Afrique,2016-11-04,"La ville de Tanger, à travers le site de Renault, s’érige sans équivoque en capitale de l’industrie automobile au Maroc et en Afrique, a affirmé le directeur général du Groupe Renault Maroc, Marc Nas"
Le Maroc se prépare à célébrer l'entrée en vigueur de l'Accord de Paris sur le climat,2016-11-04,"Le Maroc célèbrera, vendredi, l’entrée en vigueur de l’Accord de Paris sur le climat avec la mise en lumière de la Tour Hassan de Rabat, une parade urbaine et un spectacle de lumière à Marrakech, ind"
Gisement de gaz à Tendrara: Bientôt le forage d'un troisième puits,2016-11-04,"© ph:DR L’Office national des hydrocarbures et des mines (ONHYM) et ses partenaires, OGIF et Sound Energy sur le permis Tendrara Lakbir (province de Figuig), ont décidé le forage en janvier 2017 du 3"
Le Maroc dans le club des meilleures huiles d'olives au niveau mondial,2016-11-01,"PH:DR De bons crus fruités au goût inégalé C’est la fête de l’olivier à El Kelaa des Sraghnas, dans la région de Marrakech, depuis le mercredi 19 octobre 2016, date de lancement de la 3e édition"
Les entreprises marocaines appelées à saisir les opportunités d'investissement qu'offre l’économie verte,2016-11-01,"Miriem Bensalah Chaqroun. Les entreprises marocaines sont appelées à saisir les nouvelles opportunités d’investissements qu’offre l’économie verte, a affirmé, lundi à Casablanca, Meriem Bensalah-Chaq"
BMCE Bank of Africa remporte pour la 3è année consécutive le Prix Arabia CSR Awards 2016,2016-10-31,"BMCE Bank of Africa a remporté le Prix Arabia Corporate Social Responsability Award 2016, pour la 3ème année consécutive, lors de la cérémonie de remise des prix, tenue le 20 octobre à Dubaï, en marg"
Cosumar ambitionne de réduire de 20% supplémentaire l'empreinte carbone de la filière sucrière d'ici 2020,2016-10-28,Le groupe Cosumar ambitionne de poursuivre les efforts inscrits dans la stratégie RSE pour réduire de 20% supplémentaire l'empreinte carbone de la filière sucrière d'ici 2020. Conscient de la vulnér
Ouverture à Casablanca de la 7-ème édition du MEDINIT EXPO,2016-10-27,"La 7-ème édition du Salon italien du design et des technologies pour l'aménagement d'intérieur et pour la construction, ""MEDINIT EXPO"", s’est ouverte, jeudi à Casablanca, avec la participation d’envi"
"2016, année record des ventes de voitures au Maroc",2016-10-27,"Les statistiques des immatriculations marocaines publiées par l’Association des importateurs des véhicules au Maroc (Aivam), ont fait un bond de 27,36% à fin septembre 2016 en glissement annuel,"
Lancement à Tanger des premières formations en compétences industrielles à l'usine Yazaki,2016-10-27,"Les premières formations en compétences industrielles ont débuté, mercredi dans l'usine de Yazaki, spécialiste nippon du câblage automobile, à Tanger, au profit d’une cinquantaine de jeunes de l’Orie"
Une production record de 128.000 tonnes de dattes au titre de 2016,2016-10-27,"La production des dattes au Maroc a atteint un niveau record estimé à 128.000 tonnes au titre de l'année 2016, enregistrant une hausse de 16% par rapport à 2015, selon le ministère de l’Agriculture e"
Hausse notable dans les cultures de l’olivier dan la région Marrakech-Safi en 2016,2016-10-26,"CRÉDIT PHOTO: DR Les cultures réservées à l’olivier dans la région Marrakech-Safi ont enregistré une hausse notable durant les 05 dernières années, passant de 155.000 ha en 2009 à 205.000 en 2016. S"
Casa Tram et Faiveley Transport paraphent un accord pour la révision de matériels sécuritaires du tramway de Casablanca,2016-10-26,"Casa Tram, filiale du groupe Régie autonome des transports parisiens (RATP) et le leader mondial de l'industrie ferroviaire, Faiveley Transport, ont paraphé une convention cadre de partenariat pour l"
L'informel gagne du terrain,2016-10-26,"Ahmed Lahlimi. Au moment où certaines entreprises structurées de l’économie nationale n’arrivent pas à s’en sortir, la sphère de l’informel arrive à tirer son épingle du jeu. Créant non seulemen"
Lancement à Settat de l’Académie Engins Lourds et Véhicules Commerciaux,2016-10-26,"Le projet ""Académie Engins Lourds et Véhicules Commerciaux"" (AGEVEC) a été lancé, mardi à l'Ecole Mohammed VI de Formation dans les Métiers du Bâtiment et des Travaux Publics, à Settat, en présence n"
"La 7è édition du SIDATTES à Erfoud, du 27 au 30 octobre",2016-10-25,"La 7è édition du Salon international des dattes (SIDATTES) se tiendra du 27 au 30 octobre 2016 à Erfoud, sous le thème ""Le palmier dattier: Pilier des oasis pour l'adaptation aux changements climatiq"
Ouverture à Casablanca de la 1-ère édition du Rail Industry Summit,2016-10-25,"La 1-ère édition du Rail Industry Summit s'est ouverte, mardi à Casablanca, avec la participation d’une centaine d’entreprises de plus de 10 pays opérant dans le secteur ferroviaire, ainsi que de nom"
Préparatifs pour la COP22 : La BAD met ses experts du climat à la disposition du Maroc,2016-10-21,"La Banque Africaine de Développement (BAD) a mis à la disposition du gouvernement marocain des experts du climat, afin d'aider le Royaume dans la préparation et l’organisation de la 22è Conférence de"
Le groupe français PELLENC a inauguré à Meknès une société spécialisée dans la fabrication des machines agricoles,2016-10-21,"Le groupe international français ""PELLENC"" a inauguré jeudi à Meknès, une société spécialisée notamment dans la fabrication des outils et machines agricoles. Cette nouvelle structure, implantée au cœ"
Plus de la moitié de nos décharges publiques demeurent sauvages,2016-10-19,"© ph:DR Un point noir à traiter en urgence Après plusieurs séries, le feuilleton des obstacles liés à la création de la nouvelle décharge publique de Casablanca a enfin touché à sa fin. Ou presq"
Les secteurs privés rwandais et marocain examinent les moyens de renforcer leur partenariat,2016-10-19,"Les représentants de plusieurs entreprises rwandaises et marocaines ont tenu, mercredi à Kigali, une importante rencontre destinée à examiner les moyens de renforcer leurs relations de partenariat da"
Akhannouch : La région de l’Oriental contribue à hauteur de 14 pc de la production des agrumes sur le plan national,2016-10-19,"La région de l'Oriental contribue à hauteur de 14 pc de la production des agrumes sur le plan national, 10 pc d’olives, 9 pc de betterave à sucre et 8 pc de viandes rouges, grâce au Plan Maroc Vert,"
Ouverture à Marrakech de la rencontre ministérielle Pré-COP 22,2016-10-18,"La rencontre ministérielle Pré-COP, destiné à finaliser la préparation de la 22è Conférence des parties (COP22) de la Convention cadre des Nations unies sur les changements climatiques (CCNUCC), a ou"
Forte présence marocaine au Salon International de l'Alimentation à Paris,2016-10-18,"L'industrie agroalimentaire marocaine est fortement représentée au Salon international de l'Alimentation (SIAL), qui se tient du 16 au 20 octobre à Paris. Ainsi, un total de 80 entreprises opérant a"
Première participation marocaine au salon Saudi Build du 17 au 20 octobre à Riyad,2016-10-18,"Les industriels marocains du Bâtiment et travaux publics participent pour la première fois à la 28è édition du salon ""Saudi Build"", tenue en Arabie Saoudite du 17 au 20 octobre, selon le Centre maroc"
"Hausse de 16,8% des réserves internationales au 07 octobre 2016 (BAM)",2016-10-15,"Les réserves internationales nettes du Maroc se sont élevées à 250 milliards de dirhams (MMDH) au 07 octobre 2016, en progression de 16,8% en glissement annuel, a annoncé Bank Al-Maghrib (BAM). D'une"
Le Maroc devra importer 4 millions de tonnes de blé tendre cette année,2016-10-13,"Plus de blé russe, moins de blé français Bon an mal an, le Maroc importe chaque année des millions de tonnes de céréales, notamment le blé tendre et ce depuis les années 1960. Cette année, c’est"
Akhannouch: mise en place de plusieurs mesures pour garantir le coup d'envoi de la campagne agricole dans les meilleures conditions,2016-10-13,"Le ministère de l'Agriculture et de la Pêche maritime a mis en place plusieurs mesures visant à garantir le coup d'envoi, au niveau national, de la campagne agricole 2016-2017 dans les meilleures con"
"Entente de subvention entre le Canada et le PNUD, en appui à l’organisation de la COP22",2016-10-11,"Une entente de subvention d'un coût global de de 1,4 million de dollars a été signée, mardi à Rabat, entre l'Ambassade de Canada au Maroc et le Bureau du Programme des Nations Unies pour le Développe"
M. Boussaid participe à Washington aux réunions des Assemblées annuelles de la Banque mondiale et du FMI,2016-10-10,"Le ministre de l'Economie et des Finances, M. Mohammed Boussaid a participé, à la tête d'une importante délégation, aux réunions des Assemblées annuelles de la Banque mondiale (BM) et du Fonds monéta"
Mme El Haite plaide pour le renforcement du PPP en vue d’une meilleure valorisation des déchets,2016-10-10,"Hakima Haite. La ministre chargée de l’Environnement, Hakima El Haite, a plaidé, lundi à Skhirat, pour le renforcement du partenariat public-privé (PPP) en vue d’une meilleure gestion et valorisation"
Le Maroc se met à l'avant-garde de la révolution solaire (CNBC),2016-10-06,"Grâce au complexe solaire Noor-Ouarzazate, le plus grand au monde, le Maroc se met à l'avant-garde de la révolution solaire, souligne, jeudi, la chaine d'information en continu américaine +CNBC+. Da"
Pollutec renforce son ouverture sur le continent africain à travers un Espace Afrique,2016-10-06,"Le Salon des équipements, technologies et services à l'environnement ""Pollutec"", qui a ouvert ses portes mercredi à Casablanca, renforce son ouverture sur le continent africain à travers un ""Espace A"
"Thaïlande: William E. Heinecke, PDG du Minor Group décoré d'un Ouissam Alaouite de Grade d'Officier",2016-10-05,"© ph:DR L'ambassadeur du Maroc en Thaïlande, Abdelilah El Housni, a remis à M. William E. Heinecke, PDG du Minor Group et l'une des grosses fortunes de la Thaïlande, les insignes du Ouissam Alaouite"
PDG de l'IGD: Le Maroc s'acquitte d'un rôle clé en matière de commerce inter-africain,2016-10-05,"Mima Nedelcovych, PDG de l’Initiative for Global Development - © ph:DR Le Maroc s'acquitte d’un rôle clé en matière de commerce inter-africain grâce à sa position stratégique et ses atouts économique"
Tanger-Med parmi les grands projets à portée mondiale dans MENA,2016-10-04,"Le port de Tanger-Med figure parmi les grands projets d'infrastructures ""à portée mondiale"" au Moyen-Orient et en Afrique du Nord, a souligné, mardi à Tunis, le secrétaire général de l'Organisation d"
Salon international du tourisme ABAV EXPO à Sao Paulo: le stand du Maroc reçoit le prix de la meilleure créativité,2016-10-04,"Le stand du Maroc au Salon international du tourisme ABAV EXPO, qui s’est tenu du 28 au 30 septembre à Sao Paulo, a reçu vendredi dernier le Prix de la meilleure créativité. Le Maroc, qui a été repr"
Les MRE ayant transféré leur résidence fiscale au Maroc doivent déclarer leurs avoirs avant le 19 octobre 2016,2016-09-30,"Les marocains ayant la qualité d'anciens MRE, devenus résidents fiscaux au Maroc, avant le 19 octobre 2015 et disposant d'avoirs et/ou liquidités détenus à l’étranger, non encore déclarés à l’Office"
M.Jouahri : Brexit: La sortie de la Grande Bretagne de l'UE n'a pas eu un impact négatif sur le Maroc,2016-09-28,"Abdellatif Jouahri. La sortie de la Grande Bretagne de l'Union européenne ""n'a pas eu un impact aussi négatif que l'on prévoyait sur le Maroc"" a assuré, mardi, le gouverneur de Bank Al-Maghrib, Abdel"
MARRIOTT INTERNATIONAL TERMINE L'ACQUISITION DE STARWOOD HOTELS & RESORTS WORLDWIDE,2016-09-28,"Marriott International, Inc. (NASDAQ: MAR) a terminé son acquisition de Starwood Hotels & Resorts Worldwide, Inc., créant ainsi le plus grand et le meilleur groupe hôtelier du monde. Marriott propose"
Tanger : SM le Roi préside la cérémonie de signature d'un accord de création d'écosystème industriel de Boeing au Maroc,2016-09-27,"Sa Majesté le Roi Mohammed VI, que Dieu L’assiste, a présidé, mardi au Palais Royal à Tanger, la cérémonie de signature d’un protocole d’accord pour la création d’un écosystème industriel de Boeing a"
SM le Roi reçoit le président de Boeing Commercial Airplanes,2016-09-27,"Sa Majesté le Roi Mohammed VI, que Dieu L'assiste, a reçu, mardi au Palais Royal à Tanger, le président de Boeing Commercial Airplanes, M. Raymond L. Conner. Cette audience s'est déroulée en présenc"
Ouverture à Casablanca du 5è Carrefour des fournisseurs de l'industrie agroalimentaire,2016-09-27,"La 5è édition du Carrefour des fournisseurs de l'industrie agroalimentaire (CFIA 2016) s'est ouverte, mardi à Casablanca, avec la participation d’environ 250 entreprises représentant tous les métiers"
SM Le Roi préside à Tanger une séance de travail consacrée au secteur énergétique,2016-09-26,"Sa Majesté Le Roi Mohammed VI, que Dieu L'assiste, a présidé, lundi au Palais Royal de Tanger, une séance de travail consacrée au secteur énergétique et principalement au programme national de dévelo"
L’Ordre national des notaires adopte à Marrakech des décisions visant à développer la profession et assurer la sécurité contractuelle,2016-09-24,"L’Ordre national des notaires a adopté, vendredi à Marrakech, une série de décisions visant à développer la profession notariale pour accompagner les mutations économiques et sociales et la rendre ca"
Lancement à New York d’une initiative mondiale pour l’investissement dans l’adaptation face au changement climatique,2016-09-24,"Hakima Haite. La ministre déléguée chargée de l’Environnement, envoyé spéciale pour la mobilisation de la COP22, Hakima El Haite, et Laurence Tubiana, championne de haut niveau de la France pour le c"
